FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.FighterId,CareerStats.FirstName,CareerStats.LastName,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage,CareerStats
140000252,Andre,Soukhamthath,The Asian Sensation,Bantamweight,1988-10-23T00:00:00,69.0,135.0,70.0,14.0,8.0,0.0,0.0,12.0,0.0,7.0,0.0,5.0,0.0,0.0,140000252.0,Andre,Soukhamthath,6.6,68.0,3.0,0.4,11.3,11.3,11.3,
140000253,Montel,Jackson,Quik,Bantamweight,1992-04-24T00:00:00,70.0,135.0,75.5,9.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,140000253.0,Montel,Jackson,8.7,85.7,10.2,0.5,0.0,0.0,28.1,
140000254,Boston,Salmon,Boom Boom,Bantamweight,1990-11-20T00:00:00,69.0,135.0,69.0,6.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,140000254.0,Boston,Salmon,9.8,57.5,0.0,0.0,0.0,0.0,0.0,
140000255,Khalid,Taha,The Warrior,Bantamweight,1992-02-15T00:00:00,65.0,135.0,69.0,13.0,3.0,0.0,1.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,140000255.0,Khalid,Taha,6.8,54.4,0.0,0.8,14.0,14.0,0.0,
140000256,Zelim,Imadaev,,Welterweight,1995-01-25T00:00:00,72.0,170.0,76.0,8.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,140000256.0,Zelim,Imadaev,6.9,57.1,0.9,0.0,0.0,0.0,0.0,
140000257,Wilson,Reis,,Flyweight,1985-01-06T00:00:00,64.0,125.0,65.0,23.0,10.0,0.0,0.0,0.0,10.0,15.0,2.0,5.0,2.0,0.0,140000257.0,Wilson,Reis,4.4,45.6,12.3,1.5,0.0,0.0,23.4,
140000258,Alexandre,Pantoja,The Cannibal,Flyweight,1990-04-16T00:00:00,65.0,125.0,67.5,23.0,5.0,0.0,0.0,12.0,0.0,12.0,0.0,2.0,0.0,0.0,140000258.0,Alexandre,Pantoja,10.3,73.9,2.2,2.2,11.0,11.0,16.5,
140000259,Matt,Frevola,The SteamRolla,Lightweight,1990-06-11T00:00:00,69.0,155.0,71.0,8.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,140000259.0,Matt,Frevola,6.5,58.3,6.2,2.6,0.0,0.0,28.1,
140000260,Ovince,Saint Preux,OSP,Light Heavyweight,1983-04-08T00:00:00,75.0,207.0,80.0,25.0,15.0,0.0,0.0,20.0,7.0,11.0,7.0,0.0,2.0,0.0,140000260.0,Ovince,Saint Preux,6.4,71.9,2.8,1.4,34.7,34.7,19.3,
140000261,Nikita,Krylov,The Miner,Light Heavyweight,1992-03-07T00:00:00,75.0,205.0,77.5,27.0,7.0,0.0,0.0,15.0,2.0,23.0,12.0,2.0,0.0,0.0,140000261.0,Nikita,Krylov,10.8,91.7,3.3,3.7,13.6,13.6,7.0,
140000262,Alan,Jouban,Brahma,Welterweight,1981-11-25T00:00:00,72.0,170.0,73.5,17.0,7.0,0.0,0.0,17.0,7.0,0.0,2.0,0.0,2.0,0.0,140000262.0,Alan,Jouban,13.5,77.7,1.2,0.6,25.7,25.7,25.7,
140000263,Khalil,Rountree Jr.,The War Horse,Light Heavyweight,1990-02-26T00:00:00,73.0,205.0,76.5,9.0,5.0,0.0,1.0,14.0,5.0,0.0,2.0,0.0,2.0,0.0,140000263.0,Khalil,Rountree Jr.,7.3,59.3,0.0,0.5,30.9,30.9,10.3,
140000264,Eryk,Anders,Ya Boi,Middleweight,1987-04-21T00:00:00,73.0,187.0,75.0,13.0,5.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,140000264.0,Eryk,Anders,7.2,69.6,3.2,0.3,25.7,25.7,17.2,
140000265,Kelvin,Gastelum,,Middleweight,1991-10-24T00:00:00,69.0,186.0,71.5,17.0,6.0,0.0,1.0,14.0,0.0,12.0,5.0,2.0,2.0,0.0,140000265.0,Kelvin,Gastelum,8.7,67.4,2.9,0.3,19.3,19.3,38.6,
140000266,Dustin,Poirier,The Diamond,Lightweight,1989-01-19T00:00:00,69.0,155.0,72.0,27.0,6.0,0.0,0.0,22.0,5.0,14.0,5.0,2.0,2.0,0.0,140000266.0,Dustin,Poirier,13.3,78.0,3.5,3.0,45.4,45.4,31.8,
140000267,Max,Holloway,Blessed,Featherweight,1991-12-04T00:00:00,71.0,145.0,69.0,22.0,6.0,0.0,0.0,15.0,0.0,5.0,2.0,12.0,7.0,0.0,140000267.0,Max,Holloway,11.2,71.9,0.5,0.8,44.1,44.1,38.6,
140000268,Magomed,Mustafaev,,Lightweight,1988-08-02T00:00:00,68.0,155.0,71.0,14.0,3.0,0.0,0.0,15.0,0.0,10.0,5.0,0.0,0.0,0.0,140000268.0,Magomed,Mustafaev,6.2,90.7,7.9,1.0,17.2,17.2,0.0,
140000269,Rafael,Fiziev,Ataman,Lightweight,1993-03-05T00:00:00,68.0,155.0,71.0,9.0,1.0,0.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,140000269.0,Rafael,Fiziev,11.1,88.1,2.0,0.0,15.4,15.4,30.9,
140000270,Gadzhimurad,Antigulov,,Light Heavyweight,1987-02-09T00:00:00,71.0,205.0,70.5,20.0,8.0,0.0,0.0,10.0,12.0,23.0,7.0,0.0,0.0,0.0,140000270.0,Gadzhimurad,Antigulov,5.0,85.1,12.1,3.5,0.0,0.0,0.0,
140000271,Shamil,Abdurakhimov,Abrek,Heavyweight,1981-09-02T00:00:00,75.0,257.0,76.0,20.0,5.0,0.0,0.0,14.0,7.0,10.0,2.0,0.0,0.0,0.0,140000271.0,Shamil,Abdurakhimov,5.8,69.1,2.9,0.4,12.4,12.4,18.5,
140000272,Marcin,Tybura,Tybur,Heavyweight,1985-11-09T00:00:00,75.0,255.0,78.0,21.0,6.0,0.0,0.0,12.0,10.0,14.0,0.0,7.0,2.0,0.0,140000272.0,Marcin,Tybura,8.8,77.8,3.9,0.2,17.2,17.2,28.6,
140000273,Alexander,Yakovlev,Russian Thunder,Lightweight,1984-07-18T00:00:00,75.0,155.0,74.0,24.0,10.0,1.0,0.0,14.0,0.0,14.0,12.0,0.0,2.0,0.0,140000273.0,Alexander,Yakovlev,4.1,73.2,4.0,0.4,6.8,6.8,6.8,
140000274,Alex,Da Silva,Leko,Lightweight,1996-02-04T00:00:00,68.0,155.0,73.0,21.0,3.0,0.0,0.0,20.0,0.0,11.0,2.0,0.0,0.0,0.0,140000274.0,Alex,Da Silva,4.9,71.7,6.6,0.9,0.0,0.0,9.9,
140000275,Keita,Nakamura,K-Taro,Welterweight,1984-05-22T00:00:00,71.0,170.0,73.0,35.0,11.0,2.0,1.0,11.0,2.0,26.0,2.0,0.0,0.0,0.0,140000275.0,Keita,Nakamura,5.3,56.6,3.9,0.8,0.0,0.0,15.2,
140000276,Sultan,Aliev,,Welterweight,1984-09-17T00:00:00,71.0,170.0,74.5,15.0,3.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,140000276.0,Sultan,Aliev,3.0,79.5,3.9,0.0,0.0,0.0,17.2,
140000277,Movsar,Evloev,,Featherweight,1994-02-11T00:00:00,67.0,150.0,72.0,14.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,10.0,0.0,0.0,140000277.0,Movsar,Evloev,11.2,69.0,6.6,0.0,0.0,0.0,44.1,
140000278,Seungwoo,Choi,Sting,Featherweight,1992-11-03T00:00:00,72.0,145.0,74.5,9.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,140000278.0,Seungwoo,Choi,7.6,63.5,2.5,0.0,0.0,0.0,25.7,
140000279,Krzysztof,Jotko,,Middleweight,1989-08-19T00:00:00,73.0,185.0,77.0,22.0,4.0,0.0,0.0,14.0,5.0,2.0,2.0,0.0,0.0,0.0,140000279.0,Krzysztof,Jotko,7.1,70.4,3.0,0.2,9.2,9.2,47.5,
140000280,Alen,Amedovski,,Middleweight,1988-04-06T00:00:00,70.0,185.0,74.0,8.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,140000280.0,Alen,Amedovski,1.2,44.1,0.0,0.0,0.0,0.0,0.0,
140000281,Roxanne,Modafferi,The Happy Warrior,Women's Flyweight,1982-09-24T00:00:00,67.0,126.0,69.0,25.0,19.0,0.0,0.0,10.0,2.0,12.0,7.0,0.0,7.0,0.0,140000281.0,Roxanne,Modafferi,7.5,47.3,3.4,0.2,5.4,5.4,10.5,
140000282,Antonina,Shevchenko,La Pantera,Women's Flyweight,1984-11-20T00:00:00,68.0,125.0,67.0,9.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,140000282.0,Antonina,Shevchenko,9.8,86.7,1.5,1.5,14.0,14.0,14.0,
140000283,Sergei,Pavlovich,,Heavyweight,1992-05-13T00:00:00,75.0,257.0,84.0,14.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,140000283.0,Sergei,Pavlovich,10.1,81.3,0.0,0.0,20.6,20.6,0.0,
140000284,Marcelo,Golm,,Heavyweight,1992-09-15T00:00:00,75.0,249.0,75.5,6.0,3.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,140000284.0,Marcelo,Golm,10.2,90.2,1.1,1.1,0.0,0.0,0.0,
140000285,Islam,Makhachev,,Lightweight,1991-10-27T00:00:00,70.0,155.0,70.0,18.0,1.0,0.0,0.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,140000285.0,Islam,Makhachev,5.0,86.8,8.1,1.9,12.5,12.5,32.5,
140000286,Arman,Tsarukyan,Ahalkalakets,Lightweight,1996-10-11T00:00:00,67.0,157.0,72.5,16.0,2.0,0.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0,140000286.0,Arman,Tsarukyan,8.0,69.3,8.3,0.0,0.0,0.0,25.7,
140000287,Alistair,Overeem,The Demolition Man,Heavyweight,1980-05-17T00:00:00,76.0,255.0,80.0,47.0,19.0,0.0,0.0,39.0,23.0,26.0,2.0,5.0,2.0,0.0,140000287.0,Alistair,Overeem,8.7,98.8,3.4,2.0,43.8,43.8,11.5,
140000288,Aleksei,Oleinik,The Boa Constrictor,Heavyweight,1977-06-20T00:00:00,74.0,227.0,80.0,59.0,14.0,1.0,0.0,12.0,12.0,71.0,5.0,0.0,0.0,0.0,140000288.0,Aleksei,Oleinik,8.3,78.0,5.8,5.8,3.2,3.2,3.2,
140000289,Court,McGee,The Crusher,Welterweight,1984-12-12T00:00:00,71.0,170.0,75.0,20.0,10.0,0.0,0.0,7.0,2.0,12.0,0.0,2.0,0.0,0.0,140000289.0,Court,McGee,11.7,56.0,3.8,0.9,0.0,0.0,30.9,
140000290,Dhiego,Lima,,Welterweight,1989-01-31T00:00:00,74.0,171.0,75.0,17.0,8.0,0.0,0.0,10.0,10.0,12.0,2.0,2.0,7.0,0.0,140000290.0,Dhiego,Lima,7.5,59.8,3.3,1.6,9.5,9.5,18.5,
140000291,Jodie,Esquibel,,Women's Strawweight,1986-05-07T00:00:00,61.0,115.0,64.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,140000291.0,Jodie,Esquibel,9.8,48.5,1.8,0.0,0.0,0.0,0.0,
140000292,Jim,Miller,A-10,Lightweight,1983-08-30T00:00:00,68.0,155.0,71.0,32.0,15.0,0.0,1.0,10.0,5.0,28.0,7.0,5.0,0.0,0.0,140000292.0,Jim,Miller,6.5,62.9,4.0,4.6,14.9,14.9,25.7,
140000293,Jason,Gonzalez,Nicoya,Lightweight,1990-02-28T00:00:00,74.0,155.0,74.0,11.0,5.0,0.0,0.0,10.0,5.0,11.0,7.0,0.0,0.0,0.0,140000293.0,Jason,Gonzalez,7.3,61.2,0.0,2.4,0.0,0.0,0.0,
140000294,Gilbert,Burns,Durinho,Welterweight,1986-07-20T00:00:00,70.0,170.0,71.0,19.0,4.0,0.0,0.0,14.0,5.0,12.0,0.0,0.0,2.0,0.0,140000294.0,Gilbert,Burns,7.7,70.7,5.0,1.6,20.1,20.1,33.6,
140000295,Mike,Davis,Beast Boy,Lightweight,1992-10-07T00:00:00,72.0,155.0,72.5,9.0,2.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,140000295.0,Mike,Davis,14.0,84.0,1.8,0.0,14.0,14.0,14.0,
140000296,Carla,Esparza,Cookie Monster,Women's Strawweight,1987-10-10T00:00:00,61.0,115.0,63.0,18.0,6.0,0.0,0.0,7.0,5.0,10.0,2.0,5.0,2.0,0.0,140000296.0,Carla,Esparza,5.5,65.0,8.2,0.8,0.0,0.0,45.0,
140000297,Virna,Jandiroba,Carcara,Women's Strawweight,1988-05-30T00:00:00,63.0,115.0,64.0,16.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,140000297.0,Virna,Jandiroba,5.7,71.7,7.5,4.7,0.0,0.0,0.0,
140000298,Andrei,Arlovski,The Pitbull,Heavyweight,1979-02-04T00:00:00,75.0,244.0,77.0,30.0,19.0,0.0,2.0,26.0,17.0,7.0,2.0,10.0,5.0,0.0,140000298.0,Andrei,Arlovski,8.3,68.4,1.1,0.6,33.3,33.3,24.2,
140000299,Augusto,Sakai,,Heavyweight,1991-05-09T00:00:00,75.0,261.0,77.0,15.0,2.0,1.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,140000299.0,Augusto,Sakai,12.7,74.8,0.4,0.0,17.2,17.2,17.2,
140000300,Ben,Saunders,Killa B,Welterweight,1983-04-13T00:00:00,74.0,170.0,77.5,22.0,13.0,2.0,0.0,14.0,14.0,12.0,2.0,0.0,0.0,0.0,140000300.0,Ben,Saunders,7.7,77.5,0.5,3.1,12.5,12.5,12.5,
140000301,Takashi,Sato,Ten,Welterweight,1990-06-09T00:00:00,70.0,170.0,73.0,16.0,4.0,0.0,0.0,17.0,2.0,5.0,7.0,0.0,2.0,0.0,140000301.0,Takashi,Sato,7.5,58.6,1.3,0.0,15.4,15.4,0.0,
140000302,Thomas,Gifford,The Young Lion,Lightweight,1992-07-26T00:00:00,73.0,155.0,75.5,17.0,9.0,0.0,2.0,7.0,7.0,20.0,7.0,0.0,0.0,0.0,140000302.0,Thomas,Gifford,9.5,58.4,1.2,0.0,0.0,0.0,0.0,
140000303,Roosevelt,Roberts,The Predator,Lightweight,1994-02-11T00:00:00,74.0,155.0,73.0,10.0,2.0,0.0,1.0,7.0,0.0,12.0,2.0,0.0,0.0,0.0,140000303.0,Roosevelt,Roberts,7.2,75.9,4.2,2.6,0.0,0.0,23.7,
140000304,John,Lineker,Hands of Stone,Bantamweight,1990-06-12T00:00:00,63.0,135.0,67.0,32.0,9.0,0.0,0.0,22.0,0.0,10.0,7.0,0.0,0.0,0.0,140000304.0,John,Lineker,12.8,62.0,1.3,1.5,23.2,23.2,19.3,
140000305,Ion,Cutelaba,The Hulk,Light Heavyweight,1993-12-14T00:00:00,73.0,205.0,75.0,15.0,6.0,0.0,1.0,19.0,5.0,5.0,5.0,0.0,0.0,0.0,140000305.0,Ion,Cutelaba,12.2,60.5,5.7,0.0,21.1,21.1,10.8,
140000306,Alex,Oliveira,Cowboy,Welterweight,1988-02-21T00:00:00,71.0,173.0,76.0,22.0,9.0,1.0,1.0,19.0,2.0,12.0,12.0,0.0,0.0,0.0,140000306.0,Alex,Oliveira,6.8,77.9,5.7,1.3,18.2,18.2,18.2,
140000307,Mike,Perry,Platinum,Welterweight,1991-09-15T00:00:00,70.0,175.0,71.0,14.0,7.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,140000307.0,Mike,Perry,10.4,73.4,1.6,0.5,29.4,29.4,22.1,
140000308,Dmitrii,Smoliakov,The Lifeguard,Heavyweight,1982-08-05T00:00:00,74.0,262.0,74.0,9.0,3.0,0.0,0.0,10.0,5.0,12.0,2.0,0.0,0.0,0.0,140000308.0,Dmitrii,Smoliakov,3.4,65.7,0.0,0.0,0.0,0.0,0.0,
140000309,Jacare,Souza,Jacare,Middleweight,1979-12-07T00:00:00,73.0,185.0,72.0,26.0,9.0,0.0,0.0,12.0,10.0,22.0,0.0,5.0,5.0,2.0,140000309.0,Jacare,Souza,6.0,72.5,6.1,3.2,21.4,21.4,17.2,
140000310,Mitch,Gagnon,,Bantamweight,1984-10-10T00:00:00,65.0,135.0,65.5,12.0,5.0,0.0,0.0,2.0,0.0,15.0,5.0,0.0,0.0,0.0,140000310.0,Mitch,Gagnon,6.6,71.7,2.8,4.6,0.0,0.0,14.0,
140000311,Cole,Smith,The Cole Train,Bantamweight,1989-04-05T00:00:00,71.0,135.0,67.0,7.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,140000311.0,Cole,Smith,4.2,54.7,4.0,4.0,0.0,0.0,17.2,
140000312,Arjan,Bhullar,,Heavyweight,1986-05-13T00:00:00,73.0,240.0,75.5,10.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,140000312.0,Arjan,Bhullar,5.6,87.3,4.1,0.0,0.0,0.0,46.3,
140000313,Juan,Adams,The Kraken,Heavyweight,1992-01-16T00:00:00,77.0,266.0,80.0,5.0,3.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,140000313.0,Juan,Adams,10.9,86.0,2.2,0.0,19.3,19.3,0.0,
140000314,Matt,Sayles,,Featherweight,1994-02-21T00:00:00,67.0,145.0,68.5,8.0,3.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,140000314.0,Matt,Sayles,13.0,64.9,0.0,1.0,0.0,0.0,0.0,
140000315,Kyle,Nelson,The Monster,Featherweight,1991-04-20T00:00:00,71.0,145.0,71.0,13.0,4.0,0.0,0.0,12.0,5.0,10.0,2.0,0.0,0.0,0.0,140000315.0,Kyle,Nelson,8.7,64.5,2.3,4.6,14.0,14.0,0.0,
140000316,Nordine,Taleb,,Welterweight,1981-06-10T00:00:00,73.0,170.0,74.5,15.0,7.0,0.0,0.0,11.0,7.0,0.0,5.0,0.0,0.0,0.0,140000316.0,Nordine,Taleb,8.7,78.9,4.6,0.0,14.0,14.0,35.1,
140000317,Kyle,Prepolec,Killshot,Welterweight,1989-08-30T00:00:00,70.0,155.0,70.0,12.0,7.0,0.0,0.0,11.0,0.0,7.0,5.0,0.0,0.0,0.0,140000317.0,Kyle,Prepolec,7.6,53.9,0.0,0.0,0.0,0.0,0.0,
140000318,Aiemann,Zahabi,,Bantamweight,1987-11-19T00:00:00,68.0,135.0,68.0,7.0,2.0,0.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,140000318.0,Aiemann,Zahabi,6.7,60.9,0.9,0.0,0.0,0.0,17.2,
140000319,Vince,Morales,Vandetta,Featherweight,1990-11-12T00:00:00,67.0,145.0,70.0,9.0,5.0,0.0,0.0,12.0,2.0,5.0,5.0,0.0,0.0,0.0,140000319.0,Vince,Morales,10.1,60.4,0.0,0.0,0.0,0.0,11.0,
140000320,Sarah,Moras,Cheesecake,Women's Bantamweight,1988-04-30T00:00:00,67.0,135.0,67.0,6.0,8.0,0.0,0.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,140000320.0,Sarah,Moras,5.4,53.0,1.6,1.9,11.0,11.0,11.0,
140000321,Andrew,Sanchez,El Dirte,Middleweight,1988-04-08T00:00:00,73.0,185.0,74.0,13.0,6.0,0.0,0.0,11.0,10.0,5.0,0.0,5.0,2.0,0.0,140000321.0,Andrew,Sanchez,10.7,66.2,4.6,0.0,12.5,12.5,32.5,
140000322,Marc-Andre,Barriault,Power Bar,Middleweight,1990-02-18T00:00:00,73.0,185.0,74.0,11.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,140000322.0,Marc-Andre,Barriault,10.1,71.4,1.3,0.0,0.0,0.0,0.0,
140000323,Walt,Harris,The Big Ticket,Heavyweight,1983-06-10T00:00:00,77.0,254.0,77.0,13.0,9.0,0.0,1.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,140000323.0,Walt,Harris,7.0,59.0,0.7,0.4,40.3,40.3,0.0,
140000324,Serghei,Spivac,Polar Bear,Heavyweight,1995-01-24T00:00:00,75.0,240.0,78.0,11.0,2.0,0.0,0.0,10.0,2.0,14.0,0.0,0.0,0.0,0.0,140000324.0,Serghei,Spivac,7.5,68.6,8.2,0.9,0.0,0.0,11.9,
140000325,Merab,Dvalishvili,The Machine,Bantamweight,1991-01-10T00:00:00,66.0,135.0,68.0,12.0,4.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,140000325.0,Merab,Dvalishvili,9.3,61.2,11.9,0.7,0.0,0.0,48.2,
140000326,Brad,Katona,Superman,Bantamweight,1991-12-19T00:00:00,66.0,135.0,64.5,9.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,140000326.0,Brad,Katona,7.9,80.2,3.0,0.0,0.0,0.0,28.1,
140000327,Cub,Swanson,,Featherweight,1983-11-02T00:00:00,68.0,145.0,70.0,27.0,11.0,0.0,0.0,19.0,2.0,10.0,11.0,0.0,0.0,0.0,140000327.0,Cub,Swanson,11.1,77.4,2.6,1.1,20.3,20.3,40.6,
140000328,Shane,Burgos,Hurricane,Featherweight,1991-03-19T00:00:00,71.0,145.0,75.0,13.0,2.0,0.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0,140000328.0,Shane,Burgos,11.3,78.0,0.7,0.4,20.6,20.6,30.9,
140000329,Derek,Brunson,,Middleweight,1984-01-04T00:00:00,73.0,185.0,77.0,21.0,7.0,0.0,0.0,17.0,12.0,7.0,0.0,0.0,2.0,0.0,140000329.0,Derek,Brunson,9.0,74.0,7.2,1.0,38.6,38.6,33.1,
140000330,Elias,Theodorou,The Spartan,Middleweight,1988-05-31T00:00:00,73.0,185.0,75.5,17.0,3.0,0.0,0.0,12.0,0.0,5.0,0.0,2.0,0.0,0.0,140000330.0,Elias,Theodorou,10.0,65.2,3.0,0.0,15.4,15.4,46.3,
140000331,Al,Iaquinta,Raging,Lightweight,1987-04-30T00:00:00,70.0,155.0,70.0,14.0,6.0,1.0,0.0,11.0,0.0,2.0,7.0,2.0,7.0,0.0,140000331.0,Al,Iaquinta,9.7,62.8,1.5,0.6,29.4,29.4,36.8,
140000332,Talita,Bernardo,,Women's Bantamweight,1987-03-04T00:00:00,64.0,135.0,68.0,6.0,4.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,140000332.0,Talita,Bernardo,7.4,65.0,3.9,1.3,0.0,0.0,15.4,
140000333,Viviane,Araujo,Vivi,Women's Flyweight,1986-11-21T00:00:00,64.0,126.0,68.0,10.0,2.0,0.0,0.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,140000333.0,Viviane,Araujo,11.8,75.2,5.6,0.5,12.9,12.9,38.6,
140000334,Raoni,Barcelos,,Bantamweight,1987-05-01T00:00:00,67.0,135.0,67.0,16.0,1.0,0.0,0.0,12.0,0.0,5.0,2.0,7.0,0.0,0.0,140000334.0,Raoni,Barcelos,13.3,81.7,5.3,1.8,18.2,18.2,18.2,
140000335,Carlos,Huachin,Perro Malo,Bantamweight,1996-06-06T00:00:00,65.0,135.0,67.0,10.0,5.0,1.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,140000335.0,Carlos,Huachin,5.0,33.2,0.0,0.0,0.0,0.0,0.0,
140000336,Luana,Carolina,Dread,Women's Flyweight,1993-06-11T00:00:00,66.0,125.0,69.0,6.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,140000336.0,Luana,Carolina,15.0,78.6,0.0,5.7,0.0,0.0,19.3,
140000337,BJ,Penn,The Prodigy,Lightweight,1978-12-13T00:00:00,69.0,155.0,70.0,16.0,14.0,2.0,0.0,11.0,10.0,14.0,2.0,12.0,12.0,2.0,140000337.0,BJ,Penn,6.6,75.4,2.8,1.2,29.0,29.0,14.5,
140000338,Clay,Guida,The Carpenter,Lightweight,1981-12-08T00:00:00,67.0,155.0,70.0,36.0,17.0,0.0,0.0,14.0,5.0,22.0,12.0,2.0,2.0,0.0,140000338.0,Clay,Guida,5.8,53.1,8.0,1.6,9.0,9.0,35.0,
140000339,Warlley,Alves,,Welterweight,1991-01-04T00:00:00,71.0,171.0,72.0,15.0,4.0,0.0,0.0,10.0,2.0,11.0,2.0,2.0,0.0,0.0,140000339.0,Warlley,Alves,7.2,71.7,3.3,2.4,16.3,16.3,16.3,
140000340,Kurt,Holobaugh,,Featherweight,1986-09-08T00:00:00,71.0,155.0,70.0,17.0,7.0,0.0,0.0,12.0,2.0,12.0,2.0,5.0,2.0,0.0,140000340.0,Kurt,Holobaugh,10.8,65.9,2.3,1.7,0.0,0.0,0.0,
140000341,Thiago,Moises,,Lightweight,1995-03-23T00:00:00,69.0,155.0,70.0,14.0,4.0,0.0,0.0,7.0,0.0,14.0,0.0,7.0,2.0,0.0,140000341.0,Thiago,Moises,6.5,64.0,3.1,3.6,0.0,0.0,17.2,
140000342,Rogerio,Nogueira,Minotouro,Light Heavyweight,1976-06-02T00:00:00,74.0,205.0,75.0,23.0,10.0,0.0,0.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,140000342.0,Rogerio,Nogueira,5.7,53.7,1.6,2.0,37.4,37.4,32.7,
140000343,Ryan,Spann,Superman,Light Heavyweight,1991-08-24T00:00:00,77.0,205.0,79.0,18.0,6.0,0.0,0.0,10.0,7.0,17.0,2.0,2.0,5.0,0.0,140000343.0,Ryan,Spann,7.8,68.4,4.2,4.2,9.9,9.9,12.9,
140000344,Bethe,Correia,Pitbull,Women's Bantamweight,1983-06-22T00:00:00,65.0,135.0,64.0,11.0,5.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,140000344.0,Bethe,Correia,10.5,68.0,1.0,0.0,14.0,14.0,36.3,
140000345,Irene,Aldana,,Women's Bantamweight,1988-03-26T00:00:00,69.0,135.0,68.5,12.0,6.0,0.0,0.0,14.0,5.0,7.0,0.0,0.0,2.0,0.0,140000345.0,Irene,Aldana,13.2,59.9,0.5,0.3,13.3,13.3,25.7,
140000346,Laureano,Staropoli,Pepi,Welterweight,1993-02-27T00:00:00,73.0,174.0,71.5,9.0,3.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,140000346.0,Laureano,Staropoli,10.5,52.5,0.6,0.0,0.0,0.0,25.7,
140000347,Alexander,Volkanovski,The Great,Featherweight,1988-09-29T00:00:00,66.0,145.0,71.0,22.0,1.0,0.0,0.0,17.0,2.0,7.0,0.0,5.0,0.0,2.0,140000347.0,Alexander,Volkanovski,14.4,86.4,5.0,0.8,20.1,20.1,40.3,
140000348,Jared,Cannonier,The Killa Gorilla,Middleweight,1984-03-16T00:00:00,71.0,185.0,77.5,13.0,5.0,0.0,0.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,140000348.0,Jared,Cannonier,8.8,80.9,0.4,0.0,42.9,42.9,13.3,
140000349,Jessica,Andrade,Bate Estaca,Women's Strawweight,1991-09-25T00:00:00,61.0,125.0,62.0,21.0,8.0,0.0,0.0,12.0,7.0,11.0,5.0,2.0,5.0,0.0,140000349.0,Jessica,Andrade,15.2,77.1,7.4,1.0,21.3,21.3,31.9,
